name,longitude,latitude
Kosambi DC,106.673396,-6.094646
PBI WH Jabo,106.879436,-6.107511
DHS-Sea,106.681129,-6.067821
CKL-Sea,106.89982,-6.163
Kota Bangun Hub,116.626278,-0.235728
Jakenan Hub,111.153346,-6.770203
Jakenan First Mile Hub,111.153346,-6.770203
Telukbetung Utara Hub,105.268896,-5.439718
Virtual Banyumas 2 DC,109.26319,-7.447473
Siantan Hulu Hub,109.370584,-0.015652
Lubuk Raja Hub,104.315332,-4.142549
Bekasi 3 DC,106.976762,-6.198416
Tamalanrea DC,119.465682,-5.086431
Cimahi Utara Hub,107.561099,-6.866836
Virtual Tasikmalaya DC,108.1882,-7.28928
Kramatjati 2 Hub,106.87019,-6.26218
Tanjunganom First Mile Hub,112.01975,-7.695361
Virtual Sidoarjo DC,112.604889,-7.384153
Virtual Kediri DC,112.044832,-7.859522
Virtual Rungkut DC,112.755885,-7.329684
MH 1 Pasar Muara Bungo Hub,102.10745,-1.489119
Karang Tinggi Hub,102.39335,-3.76935
Darul Imarah DC,95.323763,5.512766
Pahandut DC,113.94716,-2.27509
Kampung Melayu DC,102.313176,-3.873544
Sungai Tebelian Hub,111.456306,-0.026972
Slogohimo Hub,111.172784,-7.810163
Praya Barat Hub,116.247083,-8.739905
Pende Hub,108.853829,-6.9784
Pende First Mile Hub,108.853829,-6.9784
Panca Rijang Hub,119.819676,-3.840554
Paguyangan Hub,109.032137,-7.292411
Kelumpang Hilir Hub,115.994093,-3.198873
Gambir 4 First Mile Hub,106.810453,-6.161271
Dua Pitue Hub,119.984121,-3.907655
Daha Selatan Hub,115.108183,-2.635988
Banjar Hub,114.971655,-8.188457
Angsana Hub,115.589415,-3.71009
Angkola Barat Hub,99.183394,1.422422
Adu Manis Hub,104.66261,-3.913411
MH Singkep Hub,104.46781,-0.340824
MH Kundur Hub,103.49555,0.718791
MH Banjar Margo Hub,105.22129,-4.286642
Bosar Maligas Hub,99.34194,3.079055
Cilincing 2 Hub,106.95665,-6.122536
Salem Hub,108.788183,-7.171895
MH Karimun Hub,103.43428,0.990614
Virtual Depok DC,106.861297,-6.411225
IDR DC,110.341824,-7.010698
IDDPR1 DC,115.198224,-8.622655
Lingga Hub,104.597834,-0.226674
Marang Hub,119.551,-4.702444
Meliau Hub,110.286009,-0.11384
Tamban Hub,114.4807,-3.3157
Benteng Hub,120.463438,-6.120293
IDS DC,112.660231,-7.222337
IDBGR DC,106.827877,-6.533418
Ternate Utara Hub,127.381734,0.817058
Teluk Batang Hub,109.774934,-1.000393
Tanah Jawa Hub,99.11875,2.880778
Tambaksari Hub,112.780093,-7.248783
Sukomanunggal Hub,112.701335,-7.28671
Singajaya Hub,107.9021,-7.460339
Silih Nara Hub,96.73036,4.636008
Sidotopo Wetan Hub,112.758457,-7.232317
Siantar Sitalasari Hub,99.043316,2.951142
Selupu Rejang Hub,102.582222,-3.457833
Puloampel Hub,106.085972,-5.963056
Pamulang 2 Hub,106.753333,-6.351555
Muara Sipongi Hub,99.716428,0.663221
Kota Besi Hub,112.981128,-2.398966
Jepara Kota Hub,110.683483,-6.592876
Gemuh Hub,110.126578,-6.946258
Cepu First Mile Hub,111.594823,-7.149143
Bantimurung Hub,119.645348,-5.009217
MH Toboali Hub,107.020666,-2.876512
Mejobo First Mile Hub,110.876567,-6.83333
Pagelaran Lampung Hub,104.935861,-5.365972
Sukamaju Hub,120.484077,-2.59687
Bandar Bener Meriah Hub,96.909078,4.752477
Tiganderket Hub,98.354491,3.136987
Cempaka Putih 2 Hub,106.870145,-6.185722
MH Pangkajene Hub,119.550636,-4.836588
Makasar Hub,106.909234,-6.252704
Sukaraja Tasikmalaya Hub,108.195306,-7.465728
Majalaya Hub,107.755372,-7.038647
MH Bunguran Timur Hub,108.384017,3.940198
Wates Kediri First Mile Hub,112.108093,-7.900338
Sidotopo Wetan First Mile Hub,112.758457,-7.232317
Sawahan First Mile Hub,112.713676,-7.268406
Sambung Macan Hub,111.053995,-7.406343
Salomekko Hub,120.273531,-5.05152
Mulyorejo 2 Hub,112.767143,-7.263525
Mulyorejo 2 First Mile Hub,112.767143,-7.263525
Kenjeran 2 First Mile Hub,112.772702,-7.234181
Karanganyar Pekalongan Hub,109.603024,-7.032125
Grogol First Mile Hub,111.971098,-7.748335
Cipanas Lebak Hub,106.390534,-6.541783
Cidahu Hub,108.641317,-6.981431
Bengo Hub,120.027014,-4.607503
Arjawinangun 2 First Mile Hub,108.402379,-6.643168
Transit Point Karawaci DC,106.621081,-6.190917
DM Cengkareng DC,106.70264,-6.152381
MH Siantan Hub,106.20757,3.22614
MH Kateman Hub,103.54402,0.428727
Sungai Kakap DC,109.282621,-0.006825
Virtual FM Penyengat Rendah Hub,103.5552,-1.587693
Tutur Hub,112.815951,-7.890323
Sidomukti Hub,110.492611,-7.341917
Pinang Sori Hub,98.908296,1.567694
Kebayoran Lama First Mile Hub,106.782915,-6.213234
Jatiuwung First Mile Hub,106.556701,-6.19412
Kramatwatu Hub,106.109167,-6.071806
Virtual FM Batauga Hub,122.616595,-5.6454
Virtual FM Murung Hub,114.582893,-0.654944
Transit Point Serang DC,106.167194,-6.103111
MH Sumenep 3 Hub,113.946627,-7.058326
MH Wangi-Wangi Selatan 3 Hub,123.909358,-5.758425
MH Wangi-Wangi Selatan 2 Hub,124.039565,-5.910244
MH Wangi-Wangi Selatan 1 Hub,123.750078,-5.500175
Virtual Balikpapan DC,116.846892,-1.175582
Pontianak 2 DC,109.384355,-0.058779
Virtual FM Kelumpang Hulu Hub,115.973225,-3.098911
Kalitidu First Mile Hub,111.7255,-7.136083
Kalitidu Hub,111.7255,-7.136083
Setu Kota Tangerang Selatan Hub,106.687069,-6.342112
Weda First Mile Hub,127.874197,0.329827
MH Sekupang Hub,103.893243,1.153821
Weda Hub,127.874197,0.329827
Tapian Nauli Hub,98.752013,1.769473
Kuala Ledong (Kualuh Leidong) Hub,99.937128,2.771312
Simpang Empat Tanah Bumbu Hub,116.010056,-3.423781
Banjarmasin Barat Hub,114.567305,-3.313706
Cakung 3 Hub,106.917828,-6.20086
Menganti First Mile Hub,112.564637,-7.307128
Sungguminasa Hub,119.453719,-5.20689
Sungai Rengas Hub,109.27751,-0.006294
Koto Gasib Hub,101.804532,0.59493
Babat Supat Hub,104.07575,-2.760583
Air Kumbang Hub,105.030106,-2.91043
Air Kumbang First Mile Hub,105.003978,-2.939796
Warungkiara Hub,106.715561,-6.979861
Wampu Hub,98.406413,3.772793
Walenrang Hub,120.121536,-2.845037
Walantaka Hub,106.218338,-6.15987
Ureifasei Hub,136.414795,-2.210102
Ureifasei First Mile Hub,136.414795,-2.210102
Tubo Hub,106.82419,-6.230675
Tayan Hulu Hub,110.227444,0.288444
Tapung Hub,101.068318,0.634823
Tanjung Priok 5 Hub,106.886809,-6.110101
Tanjung Pinang Timur Hub,104.515791,0.925792
Tandun Hub,100.589574,0.648911
Tanah Sepenggal Lintas Hub,102.027081,-1.398819
Tanah Jawa First Mile Hub,99.11875,2.880778
Tanah Jambo Aye Hub,97.44079,5.129658
Penjaringan 3 Hub,106.788937,-6.139422
Tambelang Hub,107.121357,-6.139389
Tambaksari 2 First Mile Hub,112.762391,-7.25114
Tajurhalang Hub,106.760489,-6.467779
Susukan First Mile Hub,108.380017,-6.631475
Sungai Tabuk Hub,114.693777,-3.333996
Sungai Keruh Hub,103.756716,-3.07384
Sungai Apit Hub,102.155134,1.119726
Sulang First Mile Hub,111.375412,-6.798854
Sukaraja 2 First Mile Hub,106.84187,-6.525916
Serang Baru 2 Hub,107.120208,-6.415654
Sukamakmur Hub,107.012126,-6.581398
Sukajadi Baturaja Timur Hub,104.168707,-4.106536
Soe First Mile Hub,124.26901,-9.86002
Siulak Hub,101.334063,-1.946423
Sipirok Hub,99.273173,1.601671
Sinunukan Hub,99.267044,0.466222
Simpang Pematang Hub,105.251322,-4.024539
Silangkitang Hub,99.904556,1.85175
Sijuk Hub,107.695295,-2.565207
Siantar Barat Hub,106.82419,-6.230675
Siantan Pontianak Hub,109.197181,0.068155
Seunagan Timur Hub,96.34388,4.262481
Sebangau Hub,113.925619,-2.273767
Sawan Hub,115.144391,-8.081204
Sambikerep Hub,112.659944,-7.274452
Sambikerep First Mile Hub,112.659944,-7.274452
Samarinda Kota Hub,117.154526,-0.495262
Renon Hub,106.82419,-6.230675
Rembang Pasuruan Hub,112.782879,-7.592459
Pulau Laut Tengah Hub,116.074659,-3.46709
Pujud Hub,100.672384,1.433631
Porong First Mile Hub,106.82419,-6.230675
Pondok Ranggon Hub,106.911702,-6.351373
Pondok Kelapa Hub,106.94261,-6.242456
Pondok Cabe Hub,106.82419,-6.230675
Pinang Hub,106.684525,-6.206597
Pendopo Hub,102.97315,-3.787977
Penarik Hub,101.302457,-2.61135
Pemogan Hub,106.82419,-6.230675
Pemayung Hub,103.339583,-1.632778
Pecatu Hub,115.118549,-8.831255
Pecangaan Hub,110.707361,-6.68816
Patumbak Hub,98.716639,3.501722
Pasar Kliwon Hub,110.822988,-7.590964
Pasar Kliwon First Mile Hub,110.822988,-7.590964
Parlilitan Hub,98.45677,2.325367
Baleendah 3 First Mile Hub,107.630881,-7.003697
Panongan 2 Hub,106.519714,-6.287658
Pangkalan Banteng Hub,111.903829,-2.470723
Palaran Hub,117.151988,-0.553926
Pakumbulan First Mile Hub,106.82419,-6.230675
Pakuhaji Hub,106.619654,-6.058498
Pakuhaji First Mile Hub,106.619654,-6.058498
Pahae Jae Hub,99.125389,1.77915
Pagedangan First Mile Hub,106.596232,-6.277434
Pademangan Timur Hub,106.82419,-6.230675
Padangsambian Hub,106.82419,-6.230675
Padang Selatan Hub,100.36931,-0.958336
Padang Cermin Hub,105.230045,-5.564294
Muara Beliti Hub,102.989852,-3.257066
Mranggen Hub,110.5117,-7.02498
Monterado Hub,109.10977,0.850914
Mojoanyar Hub,112.467877,-7.496732
Mojoanyar First Mile Hub,112.467877,-7.496732
Medan Petisah Hub,98.662444,3.598333
Medan Perjuangan Hub,106.82419,-6.230675
Placeholder 10,106.82419,-6.230675
Medan Johor First Mile Hub,106.82419,-6.230675
Medan Deli Hub,98.669451,3.65242
Medan Baru Hub,106.82419,-6.230675
Medan Barat Hub,98.672874,3.606793
Matur Hub,106.82419,-6.230675
Manulai II Hub,123.547699,-10.179243
Manis Mata Hub,111.030632,-2.459104
Lunang Hub,101.122056,-2.230361
Lumbir Hub,108.954724,-7.444286
Lenteng Agung Hub,106.82419,-6.230675
Lemahwungkuk Hub,106.82419,-6.230675
Virtual Purbalingga First Mile Hub,109.390811,-7.44417
Klapanunggal Hub,106.977276,-6.44672
Kintap Hub,115.198813,-3.874897
Kendari Barat Hub,122.55331,-3.966067
Kemiri Muka Hub,106.82419,-6.230675
Kembayan Hub,110.422372,0.553651
Kemayoran 2 Hub,106.844347,-6.157302
Kelapa Gading 2 First Mile Hub,106.91166,-6.18106
Kediri Tabanan Hub,115.143049,-8.550775
Kebomas First Mile Hub,112.620946,-7.152673
Kandis Hub,101.233197,0.898808
Kampar Kiri Hilir Hub,101.375248,0.232407
Kambu Hub,122.533619,-3.991975
Kaliwedi First Mile Hub,108.386056,-6.595833
Kalideres 2 Hub,106.82419,-6.230675
Julok Hub,97.620245,5.044038
Jelutung Hub,106.82419,-6.230675
Jamblang Hub,106.82419,-6.230675
Ilir Timur I Hub,104.735977,-2.956078
Hanau Hub,112.118091,-2.492765
Gunung Kencana Hub,106.062875,-6.583249
Girsang Sipangan Bolon Hub,98.94544,2.668617
Genuk Hub,110.472089,-6.980869
Geger Kalong Hub,106.82419,-6.230675
Gabus Hub,111.039275,-6.831208
Gabus First Mile Hub,111.039275,-6.831208
Dongko Hub,111.572401,-8.189711
Danau Sipin Hub,103.597092,-1.618683
Citangkil Hub,106.001245,-6.016772
Cipageran Hub,106.82419,-6.230675
Cimahi Selatan First Mile Hub,107.540096,-6.902959
Cengkareng Timur First Mile Hub,106.82419,-6.230675
Cengkareng Hub,106.82419,-6.230675
Caturtunggal Hub,106.82419,-6.230675
Cariu Hub,107.130901,-6.502343
Bukit Hub,106.82419,-6.230675
Placeholder 15,106.82419,-6.230675
Bone-bone Hub,106.82419,-6.230675
Bojongsari Depok Hub,106.738087,-6.406358
Bojonegara Hub,106.82419,-6.230675
Bogor Selatan 2 Hub,106.809372,-6.615745
Bogor Selatan First Mile Hub,106.809372,-6.615745
Betara Hub,103.378342,-0.935708
Benoa Hub,106.82419,-6.230675
Bengalon Hub,117.571974,0.753306
Kelapa Dua 3 Hub,106.600366,-6.218301
Bayongbong Hub,107.825335,-7.259718
Bayongbong First Mile Hub,107.825335,-7.259718
Baureno Hub,112.111778,-7.126861
Batu Sopang Hub,115.897197,-1.817742
Batu Ampar Batam Hub,106.82419,-6.230675
Batu Ampar Balikpapan Utara Hub,106.82419,-6.230675
Batang Toru Hub,99.08062,1.477315
Batang Serangan Hub,98.253412,3.748794
Batang Cenaku Hub,102.277278,-0.660169
Baru Ilir Hub,106.82419,-6.230675
Baros Serang Hub,106.131103,-6.2209
Bangko Pusaka (Pusako) Hub,100.774292,1.668999
Balikpapan Tengah 2 Hub,106.82419,-6.230675
Bajawa Hub,120.97875,-8.788
Bajawa First Mile Hub,120.9699,-8.788176
Astambul Hub,114.940358,-3.352503
Arjasari Hub,107.67938,-7.074849
Alas Hub,116.981833,-8.515694
Alalak Hub,114.596316,-3.275435
Ajibarang Hub,109.075264,-7.413101
Ajibarang First Mile Hub,109.075264,-7.413101
Air Joman Hub,99.713114,2.995092
Air Gegas Hub,106.391444,-2.689778
Teluk Bayur Hub,117.301482,2.062491
Telawang Hub,112.454491,-2.399056
Tegineneng Hub,105.115386,-5.176066
Tegineneng First Mile Hub,105.115386,-5.176066
Paringin Timur Hub,115.476594,-2.338826
Padang Sidempuan Tenggara Hub,99.319545,1.312763
Padang Sidempuan Selatan Hub,99.277067,1.373611
Padang Sidempuan Batunadua Hub,99.28106,1.406299
Jeunieb Hub,96.50719,5.18572
Woha Hub,118.696934,-8.560682
Tulus Ayu Hub,104.652485,-4.084408
Tebet First Mile Hub,106.858852,-6.222605
Tarakan Timur Hub,117.600007,3.29555
Tapian Dolok Hub,99.084392,3.033012
Tampan Pekanbaru Hub,101.402799,0.454571
Sungai Pagu Hub,101.033898,-1.480115
Sungai Loban Hub,115.760228,-3.64914
Sulang Hub,111.372056,-6.794278
Sukamara Hub,111.166596,-2.724513
Soko Hub,111.971556,-7.086127
Soe Hub,124.272458,-9.863031
Siak Hulu Hub,101.46209,0.431432
Sengah Temila Hub,109.659761,0.321482
Sei Beremas Hub,99.446179,0.239825
Sayur Matinggi Hub,99.441622,1.133814
Sarmi Hub,138.750386,-1.870672
Samboja (Semboja) Hub,117.111042,-1.023424
Rawas Ulu Hub,102.75024,-2.596409
Ransiki Hub,134.144073,-1.486515
Ransiki First Mile Hub,133.54384,-2.123631
Putri Hijau Hub,101.651284,-3.249906
Prabumulih Barat Hub,104.25065,-3.432015
Porsea Hub,99.151672,2.452626
Ponggok Hub,112.100719,-8.064889
Penjaringan 2 Hub,106.722016,-6.109815
Pantai Cermin Hub,98.981312,3.641232
Pangkalan Hub,107.215484,-6.492396
Na IX-X Hub,99.748349,2.294892
Mersam Hub,103.008444,-1.672667
Meral Hub,103.383268,1.015229
Meraksa Aji Hub,105.415041,-4.274139
Mentaya Hilir Selatan Hub,112.944208,-2.847655
Menggelewa Hub,118.309387,-8.516916
Medan Marelan First Mile Hub,98.656061,3.690354
Medan Maimun Hub,98.689381,3.553354
Matan Hilir Selatan Hub,110.121845,-2.028918
Mandiangin Hub,102.985571,-1.994545
Leuwisadeng First Mile Hub,106.55692,-6.56322
Labuan Amas Selatan Hub,115.367902,-2.588921
Kuta Alam Hub,95.318945,5.565661
Kumpeh Ulu Hub,103.67631,-1.56662
Kualuh Selatan Hub,99.636307,2.475875
Kluet Utara Hub,97.331094,3.087356
Kinali Hub,99.925333,-0.058299
Kesugihan Hub,109.088536,-7.62333
Kempas Hub,102.926947,-0.517715
Kemiri Hub,109.909083,-7.674833
Kasemen Hub,106.159308,-6.051949
Karanganyar Pekalongan First Mile Hub,109.603024,-7.032125
Kampar Kiri Hub,101.20804,0.035959
Jampang Kulon Hub,106.62389,-7.273558
Giriwoyo Hub,110.936786,-8.030181
Cepu Hub,111.587207,-7.136558
Cempaga Hulu Hub,112.994528,-2.032056
Cabangbungin Hub,107.180052,-6.088188
Bukit Batu Hub,102.149611,1.312528
Blambangan Umpu Hub,104.540083,-4.597917
Bintan Utara Hub,104.234856,1.064752
Betung Hub,104.223049,-2.839962
Besitang Hub,98.20222,4.021475
Barangka Hub,122.520556,-4.825889
Barangka First Mile Hub,122.551104,-4.877006
Bantarkawung Hub,108.922493,-7.216458
Bangunrejo Hub,105.070917,-5.108639
Bajubang Hub,103.332108,-1.772137
Babat Toman Hub,103.660913,-2.759855
Virtual FM Ampana Kota Hub,121.598044,-0.860411
Maulafa Hub,123.613964,-10.182991
Maulafa First Mile Hub,123.613964,-10.182991
Ende Tengah Hub,121.655427,-8.844288
Ende Tengah First Mile Hub,121.656821,-8.8447
Wolowaru Hub,121.885784,-8.782817
Wolowaru First Mile Hub,121.885732,-8.782127
Wasile Timur Hub,128.149944,1.08275
Wasile Timur First Mile Hub,128.149944,1.08275
Wanea Hub,124.837802,1.459927
Wanea First Mile Hub,124.837802,1.459927
Wamena Hub,138.934336,-4.101358
Wamena First Mile Hub,138.941502,-4.093882
Towuti Hub,121.393889,-2.646
Towuti First Mile Hub,121.393889,-2.646
Tompobulu Hub,119.839137,-5.436994
Tompobulu First Mile Hub,119.841422,-5.430986
Tirawuta Hub,121.897637,-4.048114
Tirawuta First Mile Hub,121.899372,-4.04557
Tiom Hub,138.454927,-3.928803
Tiom First Mile Hub,138.454927,-3.928803
Timpah Hub,114.474519,-1.723864
Timpah First Mile Hub,114.420913,-1.729505
Teminabuan Hub,132.033611,-1.465583
Teminabuan First Mile Hub,132.022567,-1.447251
Teluk Pakedai Hub,109.151551,-0.312451
Teluk Pakedai First Mile Hub,109.151551,-0.312451
Teluk Mutiara Hub,124.545901,-8.216896
Teluk Mutiara First Mile Hub,124.540987,-8.219603
Taliabu Barat Hub,124.37969,-1.940724
Taliabu Barat First Mile Hub,124.408115,-1.940552
Sinjai Barat Hub,120.009317,-5.209077
Sinjai Barat First Mile Hub,120.009317,-5.209077
Silat Hilir Hub,111.785818,0.240859
Silat Hilir First Mile Hub,111.785286,0.258759
Siau Timur Hub,125.414323,2.732984
Siau Timur First Mile Hub,125.404225,2.757527
Seram Utara Timur Seti Hub,129.92712,-2.989618
Seram Utara Timur Seti First Mile Hub,129.924112,-2.990316
Semau Hub,123.462354,-10.180699
Semau First Mile Hub,123.454857,-10.148283
Sanana Hub,125.982785,-2.06424
Sanana First Mile Hub,125.982371,-2.065076
Sabu Barat Hub,121.878071,-10.45582
Sabu Barat First Mile Hub,121.890403,-10.439329
Penajam Hub,116.756816,-1.270158
Penajam First Mile Hub,116.766413,-1.259242
Panai Hulu Hub,100.152548,2.460553
Panai Hulu First Mile Hub,100.152778,2.460104
Oba Utara Hub,127.579301,0.740652
Oba Utara First Mile Hub,127.579204,0.74123
Nubatukan Hub,123.43852,-8.370078
Nubatukan First Mile Hub,123.419225,-8.371185
Nimbokrang Hub,140.111621,-2.557052
Nimbokrang First Mile Hub,140.106114,-2.550992
Namlea Hub,127.094359,-3.260069
Namlea First Mile Hub,127.095967,-3.259035
Morotai Selatan Hub,128.306948,2.057267
Morotai Selatan First Mile Hub,128.306948,2.057267
Menukung Hub,112.233177,-0.42138
Menukung First Mile Hub,112.250128,-0.407404
Mandobo Hub,140.310653,-6.103966
Mandobo First Mile Hub,140.335674,-6.088256
Maiwa Hub,119.848882,-3.780634
Maiwa First Mile Hub,119.848882,-3.780634
Loli Hub,119.38923,-9.642687
Loli First Mile Hub,119.408329,-9.639576
Larantuka Hub,123.001988,-8.329201
Larantuka First Mile Hub,123.001988,-8.329201
Langke Rembong Hub,120.437015,-8.587036
Langke Rembong First Mile Hub,120.450429,-8.599602
Kota Kefamenanu Hub,124.476005,-9.4601
Kota Kefamenanu First Mile Hub,124.491668,-9.510687
Katikutana Hub,119.563556,-9.591861
Katikutana First Mile Hub,119.525808,-9.611056
Kaliori Hub,111.263711,-6.713024
Kaliori First Mile Hub,111.263711,-6.713024
Fakfak Hub,132.276275,-2.929109
Fakfak First Mile Hub,132.2713,-2.926722
Borong Hub,120.606253,-8.813367
Borong First Mile Hub,120.606963,-8.815701
Baraka Hub,119.845907,-3.399851
Baraka First Mile Hub,119.855,-3.406639
Banjarbaru Utara Hub,114.831438,-3.423499
Banjarbaru Utara First Mile Hub,114.831438,-3.423499
Banggae Timur Hub,118.978139,-3.545722
Banggae Timur First Mile Hub,118.978139,-3.545722
Atambua Kota Hub,124.897906,-9.107663
Atambua Kota First Mile Hub,124.897906,-9.107663
Arso Hub,140.762817,-2.871206
Arso First Mile Hub,140.858663,-2.86725
Amurang Barat Hub,124.507981,1.184501
Amurang Barat First Mile Hub,124.507981,1.184501
Agats Hub,138.134571,-5.548397
Agats First Mile Hub,138.137442,-5.53476
Adonara Timur Hub,123.160669,-8.389057
Adonara Timur First Mile Hub,123.160669,-8.389057
Sorong Utara DC,131.302986,-0.88139
Sorong Utara First Mile Hub,131.302986,-0.88139
Sorong Utara Hub,131.302986,-0.88139
Merauke Hub,140.400967,-8.490854
Merauke First Mile Hub,140.387252,-8.503494
Merauke DC,140.400967,-8.490854
Gunung Sindur First Mile Hub,106.724722,-6.3995
Sepaku First Mile Hub,116.844221,-0.916017
Sepaku Hub,116.844221,-0.916017
Tinakung First Mile Hub,123.300557,-1.306904
Tinakung Hub,123.300557,-1.306904
Seruyan Hilir First Mile Hub,112.54994,-3.383775
Seruyan Hilir Hub,112.547546,-3.382842
Mandrehe First Mile Hub,97.489304,1.07567
Mandrehe Hub,97.489804,1.049401
Baturiti First Mile Hub,115.193765,-8.376031
Baturiti Hub,115.193765,-8.376031
Bantarbolang First Mile Hub,109.381277,-7.036694
Bantarbolang Hub,109.381277,-7.036694
Pesantren First Mile Hub,112.026052,-7.829992
Pesantren Hub,112.026052,-7.829992
Manyar First Mile Hub,112.582028,-7.092167
Manyar Hub,112.582028,-7.092167
Kiaracondong First Mile Hub,107.654606,-6.932973
Kiaracondong Hub,107.654606,-6.932973
Setu Kota Tangerang Selatan 2 First Mile Hub,106.681889,-6.347668
MH Sumenep 2 Hub,113.855245,-7.024922
MH Sumenep 1 Hub,113.855474,-7.010936
Virtual FM Parenggean Hub,112.789268,-2.021473
Virtual FM Setia Hub,96.872892,3.70303
Solor Timur Hub,123.072632,-8.4348
Solor Timur First Mile Hub,123.075943,-8.437328
Slawi First Mile Hub,109.140414,-6.98659
Sentani Hub,140.535855,-2.569996
Sentani First Mile Hub,140.535859,-2.569983
Sambutan Hub,117.200722,-0.517861
Padang Ulak Tanding Hub,102.820912,-3.342757
Padang Ulak Tanding First Mile Hub,102.820944,-3.342516
Nusapenida Hub,115.487904,-8.68122
